TweetID,LangID,TopicID,HateLabel
1377203834410434562,1,0,2
1344559711102906368,1,0,2
1278008664373297159,1,0,2
1277564191826522112,1,0,2
1277585299632123904,1,0,2
1376887666445332480,1,0,2
1277602566507868161,1,0,2
1233891253584105475,1,0,2
1277242796047507456,1,0,2
1377235638492205059,1,0,2
1344385823358255115,1,0,2
1344441694243102721,1,0,2
1344646357320163328,1,0,2
1344463694562877441,1,0,2
1344412996852969480,1,0,2
1344478403857039365,1,0,2
1344709555272507393,1,0,2
1344749454189064195,1,0,2
1376857055471013892,1,0,2
1277322410635780097,1,0,2
1376949025736437760,1,0,2
1344757488806219777,1,0,2
1277788178414317568,1,0,2
1344319891629719552,1,0,2
1376959811967926275,1,0,2
1278102040057712641,1,0,2
1277711470097305601,1,0,2
1276965595595014145,1,0,2
1376879787948449794,1,0,2
1277990432752963588,1,0,2
1278110633133834241,1,0,2
1277725732064694276,1,0,2
1377245337782530051,1,0,2
1277395385380732928,1,0,2
1376901295949287425,1,0,2
1344578822675562497,1,0,2
1344343170130321410,1,0,2
1277678166857916419,1,0,2
1344478837690695680,1,0,2
1344230835596054528,1,0,2
1344680154556030977,1,0,2
1376985824672235525,1,0,2
1344280675331964931,1,0,2
1376956117012504577,1,0,2
1344773544224276480,1,0,2
1344585928405225472,1,0,2
1344170224967413762,1,0,2
1344310818700197889,1,0,2
1344375813492367361,1,0,2
1377367956460425217,1,0,2
1377096596660228097,1,0,2
1277633956062601217,1,0,2
1233893937443569664,1,0,2
1377256268297986053,1,0,2
1278099448627937283,1,0,2
1278013691355697153,1,0,2
1278000130008866816,1,0,2
1344235161957838851,1,0,2
1344328111400357889,1,0,2
1344357408936628224,1,0,2
1344677009188769792,1,0,2
1344554020183150593,1,0,2
1377158932469149701,1,0,2
1277752145505222656,1,0,2
1377277031474421763,1,0,2
1344674278931890176,1,0,2
1377182819550593033,1,0,2
1277681102463938560,1,0,2
1277763175472148481,1,0,2
1344794623818928129,1,0,2
1344523593510658048,1,0,2
1278103660149510144,1,0,2
1344670401683603457,1,0,2
1344165278129635328,1,0,2
1344499660375928833,1,0,2
1344618506558574593,1,0,2
1344646612317069315,1,0,2
1277629513657012225,1,0,2
1277449889199333376,1,0,2
1233898517246033920,1,0,2
1277418139744194560,1,0,2
1277261275895136256,1,0,2
1233882495801810946,1,0,2
1377201478549528578,1,0,2
1377138258920894473,1,0,2
1344358913957892097,1,0,2
1344309493753147392,1,0,2
1344515429683916801,1,0,2
1344162045005078528,1,0,2
1377181293104877569,1,0,2
1233899866293563392,1,0,2
1344577178382569476,1,0,2
1344399415814082567,1,0,2
1377118198156324867,1,0,2
1277995540664516612,1,0,2
1278109946878574592,1,0,2
1344373948083933184,1,0,2
1377109106423521280,1,0,2
1344664702606041088,1,0,2
1377383065677221891,1,0,2
1376953304861831173,1,0,2
1277413156126486528,1,0,2
1344521900039421953,1,0,2
1344295832544190472,1,0,2
1344533891613265924,1,0,2
1344757422204870656,1,0,2
1344303356798386177,1,0,2
1344367104976244737,1,0,2
1277975465391558657,1,0,2
1377239005926940672,1,0,2
1344624873902141440,1,0,2
1344583177260519424,1,0,2
1376966376175366144,1,0,2
1344316182799773697,1,0,2
1277300448916115461,1,0,2
1344361201191571458,1,0,2
1344177093991563264,1,0,2
1344653540245979136,1,0,2
1277166343624617984,1,0,2
1344473745679740930,1,0,2
1376858335723552768,1,0,2
1344557176883347457,1,0,2
1344262320067809281,1,0,2
1377247634306519043,1,0,2
1344394386302513153,1,0,2
1377202770512654338,1,0,2
1278027345870442496,1,0,2
1277269746421907457,1,0,2
1344735538457137153,1,0,2
1344470871042265088,1,0,2
1344770890161147905,1,0,2
1344346718847070209,1,0,2
1344210917576171520,1,0,2
1344682894007042048,1,0,2
1344359792593268736,1,0,2
1344575339738095617,1,0,2
1377226503201513479,1,0,2
1277590009982279682,1,0,2
1278067715429879808,1,0,2
1344716103768039426,1,0,2
1376918782791327756,1,0,2
1377203936206151682,1,0,2
1377193473124798465,1,0,2
1377185573195030536,1,0,2
1344234136697851905,1,0,2
1344756430931419136,1,0,2
1276986638493777920,1,0,2
1344783914875973632,1,0,2
1376902592983359493,1,0,2
1344758214039138305,1,0,2
1377308608971464708,1,0,2
1344671258634563590,1,0,2
1278082603325829123,1,0,2
1344287233629696000,1,0,2
1344295913200652289,1,0,2
1344388385289498626,1,0,2
1376846934216953857,1,0,2
1233873462135021569,1,0,2
1377405704911253508,1,0,2
1344407740182122497,1,0,2
1344544296486072320,1,0,2
1344267403723747328,1,0,2
1344347824327065600,1,0,2
1344170154700095489,1,0,2
1277042503246663680,1,0,2
1344453730360463361,1,0,2
1344515704934973440,1,0,2
1278033114661617672,1,0,2
1344754043021897730,1,0,2
1344692770531926020,1,0,2
1344646532080005122,1,0,2
1344305370563571712,1,0,2
1278100923802357765,1,0,2
1344494480934760449,1,0,2
1277296389744021505,1,0,2
1344154843301126144,1,0,2
1344180576023146498,1,0,2
1278018539266375681,1,0,2
1344639376274296834,1,0,2
1277148170196140033,1,0,2
1344312574238728194,1,0,2
1377222201917771776,1,0,2
1344482196107608069,1,0,2
1344158780561510401,1,0,2
1277639654901084166,1,0,2
1344340950697574401,1,0,2
1344356793544298504,1,0,2
1377391049409171457,1,0,2
1276987938363056128,1,0,2
1277620668847226882,1,0,2
1344768145773346817,1,0,2
1233880614153179137,1,0,2
1344735397440614400,1,0,2
1277698430064787456,1,0,2
1344537094388023296,1,0,2
1377243952034775041,1,0,2
1344559486124625920,1,0,2
1344609653192237056,1,0,2
1277232163948122113,1,0,2
1344385618109845504,1,0,2
1377407925392527361,1,0,2
1344580880220696579,1,0,2
1377269605933199363,1,0,2
1277811411385749504,1,0,2
1233885722119196675,1,0,2
1344493705592389634,1,0,2
1377213402368462855,1,0,2
1377140635174494210,1,0,2
1377191298482860036,1,0,2
1344432662770032641,1,0,2
1277639582079578125,1,0,2
1376883593591590916,1,0,2
1277630125303947265,1,0,2
1377109751054561284,1,0,2
1344741352643420160,1,0,2
1277766960458186753,1,0,2
1278098606629761030,1,0,2
1277261117237219329,1,0,2
1377277152987594768,1,0,2
1344471962911793153,1,0,2
1377142093827612682,1,0,2
1377352570864275456,1,0,2
1376896011596095490,1,0,2
1344357306411134980,1,0,2
1377169427058155533,1,0,2
1344484549871325184,1,0,2
1277559167075487744,1,0,2
1277283879007719424,1,0,2
1344675428435427331,1,0,2
1344243069692960772,1,0,2
1344330443940741122,1,0,2
1277391076005941251,1,0,2
1377253270905884674,1,0,2
1277510425991577600,1,0,2
1377010086200045568,1,0,2
1277725324537671682,1,0,2
1377348662599299073,1,0,2
1277917314596212736,1,0,2
1344392156224638982,1,0,2
1277725308871999494,1,0,2
1344445679716937733,1,0,2
1277838279409311746,1,0,2
1277092135909625866,1,0,2
1344331751536037888,1,0,2
1344556065136979969,1,0,2
1344421897451159552,1,0,2
1277694063030996993,1,0,2
1344721401203179520,1,0,2
1377285070583697411,1,0,2
1344731198992523265,1,0,2
1376861615186976769,1,0,2
1344701929943916547,1,0,2
1344781608029712386,1,0,2
1277712069756928000,1,0,2
1344475865774608389,1,0,2
1344615796736204800,1,0,2
1344156270752882689,1,0,2
1344490442167967746,1,0,2
1344264324634841089,1,0,2
1344315873050251267,1,0,2
1277075663418036224,1,0,2
1344704030556082176,1,0,2
1276966627981041666,1,0,2
1278109375924596736,1,0,2
1377052868700672002,1,0,2
1344333432512385024,1,0,2
1344394222191988742,1,0,2
1377044341055700996,1,0,2
1277106518073249792,1,0,2
1344299290307473420,1,0,2
1277104591352594434,1,0,2
1344678032955617283,1,0,2
1277609055788232706,1,0,2
1278086449250918401,1,0,2
1377192769324744705,1,0,2
1278080648188739589,1,0,2
1233878599519932420,1,0,2
1344255615862976517,1,0,2
1344255980880609280,1,0,2
1278051940140748803,1,0,2
1344725391106211847,1,0,2
1376950771535601665,1,0,2
1377093673901453316,1,0,2
1344766005931700224,1,0,2
1344289800690536450,1,0,2
1277797804631564288,1,0,2
1344774042771984385,1,0,2
1233874882393509890,1,0,2
1233880240700588032,1,0,2
1377039688695943170,1,0,2
1277333974503821312,1,0,2
1278105669535698944,1,0,2
1276974317494910976,1,0,2
1344560682126217217,1,0,2
1344350648574173186,1,0,2
1277419497167753222,1,0,2
1277214996716494848,1,0,2
1377228919816999013,1,0,2
1377402253162639371,1,0,2
1344784919256563714,1,0,2
1344720570756304896,1,0,2
1233876150658719744,1,0,2
1344396273881731072,1,0,2
1377204300682788865,1,0,2
1344377907561385984,1,0,2
1277941625927479297,1,0,2
1276964472486268929,1,0,2
1344772043821244421,1,0,2
1277252935907340289,1,0,2
1377256540055371777,1,0,2
1344773905546940416,1,0,2
1344296996375584769,1,0,2
1344190036275843072,1,0,2
1377249352607879176,1,0,2
1277149102124363777,1,0,2
1278032829012639746,1,0,2
1278043738204487680,1,0,2
1377302754008330243,1,0,2
1344618093549649923,1,0,2
1344794532664238081,1,0,2
1344294902012792833,1,0,2
1344737900269891584,1,0,2
1377324541584752641,1,0,2
1377279605153824769,1,0,2
1377225112664092675,1,0,2
1344723372106661888,1,0,2
1377050949978578945,1,0,2
1344493976372588545,1,0,2
1277183917494276098,1,0,2
1278089715707715590,1,0,2
1377242431373119498,1,0,2
1277816579879628802,1,0,2
1376984388290904070,1,0,2
1277362710833967108,1,0,2
1277498636645961736,1,0,2
1344292486852829184,1,0,2
1344357079801327617,1,0,2
1277018222399819783,1,0,2
1344291093941252096,1,0,2
1277663225039880192,1,0,2
1344343798810337281,1,0,2
1277720059415343117,1,0,2
1277092796718071808,1,0,2
1344403297545957378,1,0,2
1376971437551063046,1,0,2
1344675063828787202,1,0,2
1344676404445646854,1,0,2
1277973104107520006,1,0,2
1344319597252464643,1,0,2
1377220578478858241,1,0,2
1344575218262663169,1,0,2
1344314836860059648,1,0,2
1377187709257621515,1,0,2
1277926443847241732,1,0,2
1233887554669289472,1,0,2
1277090199634415616,1,0,2
1344329729130835974,1,0,2
1377048139052515330,1,0,2
1344316592939814916,1,0,2
1344605700396253184,1,0,2
1278074415096295424,1,0,2
1376927592024928259,1,0,2
1233873508729524224,1,0,2
1344467668716322816,1,0,2
1277739253053689862,1,0,2
1376928561911631880,1,0,2
1344336130548797441,1,0,2
1377185784562733057,1,0,2
1277309892274073600,1,0,2
1376896761688514568,1,0,2
1277617871867252737,1,0,2
1344784056614064129,1,0,2
1344314109253328898,1,0,2
1344199766188707840,1,0,2
1344794676608573446,1,0,2
1377253697151979521,1,0,2
1377310246486560777,1,0,2
1344782903465676802,1,0,2
1277838436393717760,1,0,2
1344548033774673925,1,0,2
1344307329613717504,1,0,2
1344708894711558148,1,0,2
1277473575016988672,1,0,2
1344299010132037632,1,0,2
1277801080810803201,1,0,2
1233884921837449217,1,0,2
1344540704006135808,1,0,2
1277710071431036932,1,0,2
1278108052575735816,1,0,2
1344176550623682566,1,0,2
1277435545145278465,1,0,2
1344525967226789891,1,0,2
1277765460524703747,1,0,2
1377303943764705283,1,0,2
1277767217522900992,1,0,2
1376970662066094081,1,0,2
1377045351132098562,1,0,2
1344349915141402625,1,0,2
1344306917506744321,1,0,2
1344636264990044161,1,0,2
1277301928716894210,1,0,2
1277806426199646208,1,0,2
1344562116724985858,1,0,2
1233900157600751622,1,0,2
1277846192185999361,1,0,2
1377247723037024261,1,0,2
1277459226273579010,1,0,2
1377227899779026945,1,0,2
1233879507465097218,1,0,2
1233875334551887872,1,0,2
1277196292477915141,1,0,2
1344459034825535488,1,0,2
1277041279885553664,1,0,2
1344653880500441088,1,0,2
1344348838530867200,1,0,2
1376878850894934018,1,0,2
1277299369646022656,1,0,2
1377277594203136006,1,0,2
1277395961480916997,1,0,2
1377186485909155851,1,0,2
1344733011477200899,1,0,2
1344779233726349312,1,0,2
1277642824360607744,1,0,2
1376836025616531464,1,0,2
1344157609159495686,1,0,2
1277600003075211269,1,0,2
1377312438828236801,1,0,2
1377263658368172032,1,0,2
1277512598246830081,1,0,2
1376994693368610816,1,0,2
1344294099625660417,1,0,2
1278100262260006913,1,0,2
1377114489120718851,1,0,2
1277841147071574016,1,0,2
1344392100469755905,1,0,2
1233901591738093570,1,0,2
1344370387539341313,1,0,2
1344280159457665024,1,0,2
1344413469517475841,1,0,2
1377324480276533248,1,0,2
1278028797695021056,1,0,2
1277597247648272385,1,0,2
1278061407335075840,1,0,2
1344306827618562054,1,0,2
1277081878982361094,1,0,2
1344771344270041092,1,0,2
1278042403799068672,1,0,2
1344342458881236992,1,0,2
1377315847933427714,1,0,2
1233888944506494978,1,0,2
1377289825661894657,1,0,2
1277640286865256458,1,0,2
1277729329926090758,1,0,2
1344782168581615616,1,0,2
1277702421427314688,1,0,2
1344739100205703169,1,0,2
1277459979058864129,1,0,2
1344734802163818496,1,0,2
1344403036043579393,1,0,2
1344302143289790464,1,0,2
1344365565838815234,1,0,2
1344338615837585408,1,0,2
1277425304743493632,1,0,2
1277493956448829447,1,0,2
1278075271200018432,1,0,2
1277409243721678848,1,0,2
1344370877778034689,1,0,2
1344358834245025792,1,0,2
1344342358054363144,1,0,2
1344758560748670976,1,0,2
1344341460452167682,1,0,2
1377376296876052482,1,0,2
1344420284573560832,1,0,2
1376958965074984963,1,0,2
1344579197763608578,1,0,2
1377141634471657473,1,0,2
1344601394272079873,1,0,2
1344763397309661187,1,0,2
1344421438770434049,1,0,2
1233873343255846913,1,0,2
1377161931732054023,1,0,2
1277383714515886086,1,0,2
1277977280296308747,1,0,2
1377099629716639745,1,0,2
1344191302255128577,1,0,2
1344296453158576128,1,0,2
1377029687231270916,1,0,2
1377061698499080193,1,0,2
1377210571049693186,1,0,2
1277066456010760192,1,0,2
1278093144421212161,1,0,2
1344580867587502080,1,0,2
1344612926817247232,1,0,2
1277983550768181249,1,0,2
1344668812558430210,1,0,2
1377392350410895363,1,0,2
1377043518586241033,1,0,2
1377158093490974724,1,0,2
1278094985221603332,1,0,2
1344243326141095939,1,0,2
1377088550492119042,1,0,2
1344650748836114433,1,0,2
1277437608084242432,1,0,2
1344721333612130305,1,0,2
1277626764676734978,1,0,2
1344329361302953984,1,0,2
1344650938913607681,1,0,2
1377311793786187778,1,0,2
1278115507334455299,1,0,2
1344471448119697411,1,0,2
1344304299954860032,1,0,2
1277613580293214208,1,0,2
1344555480446853120,1,0,2
1344728944885391360,1,0,2
1344734785407741957,1,0,2
